subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct,r_att_std,r_ign_std
sub-008,HI,2,100,average,,,,0.12428989138626578,0.09059215605214882,0.03369773533411696,True,0.10753124138917874,0.017714877518006912
sub-008,HI,2,100,average,,,,0.005484715717472484,0.04041806346176531,-0.034933347744292825,False,0.0019488425330553764,0.006546924316422946
sub-008,HI,2,100,average,,,,0.04872493729656366,0.030315598686471334,0.018409338610092325,True,0.018792120469286282,0.007417068457012347
sub-008,HI,2,100,average,,,,0.027406817447625256,0.03146188626911486,-0.0040550688214896005,False,0.01270212386716598,0.01985947961401827
sub-008,HI,2,100,average,,,,0.11984438004294307,0.08649819579912751,0.03334618424381555,True,0.039509868984402036,0.0022867071482543036
sub-008,HI,2,100,average,,,,0.039103046629074,0.06196360775843687,-0.022860561129362876,False,0.020144993069441328,0.0015599317592403794
sub-008,HI,2,100,average,,,,0.08127033160827696,0.06536957286259427,0.015900758745682683,True,0.04171810573325451,0.04511271772891082
sub-008,HI,2,100,average,,,,0.08531120904886699,0.08412954252983951,0.0011816665190274855,True,0.03188113061418605,0.020822257903712928
sub-008,HI,2,100,average,,,,0.04108890657383736,0.018235143269842637,0.022853763303994724,True,0.019471616615992175,0.01138442243286342
sub-008,HI,2,100,average,,,,0.023433427516204773,0.08456594769166523,-0.061132520175460454,False,0.00783977201631407,0.07421136505647868
sub-008,HI,2,100,average,,,,0.05295981170211493,0.037437536470256896,0.015522275231858035,True,0.051703937945064976,0.02811862679966498
sub-008,HI,2,100,average,,,,0.06136340912028429,0.04976270870441505,0.01160070041586924,True,0.03707031783632729,0.01962325854719859
sub-009,HI,2,100,average,,,,0.12380770892925287,0.003819956956676681,0.11998775197257619,True,0.002556205667131342,0.003000575024738398
sub-009,HI,2,100,average,,,,0.09248312186605852,0.05339366265600281,0.03908945921005571,True,0.05970540601016673,0.021244905910693383
sub-009,HI,2,100,average,,,,0.08588655430901018,0.03671449202725976,0.049172062281750424,True,0.018703316198341653,0.031196849330446638
sub-009,HI,2,100,average,,,,0.13724326369514744,0.07297622758094108,0.06426703611420637,True,0.01031789461260639,0.030951160779033583
sub-009,HI,2,100,average,,,,0.04039176574367673,0.02118147245174156,0.019210293291935167,True,0.013387253571656006,0.0023261711588667567
sub-009,HI,2,100,average,,,,0.13102200074171244,0.06991872514751,0.061103275594202436,True,0.03151552548508728,0.05632817640582343
sub-009,HI,2,100,average,,,,0.16473770294305365,0.0929430842230689,0.07179461871998474,True,0.0048454792499925126,0.03429789880513975
sub-009,HI,2,100,average,,,,0.09977838192515394,0.06323558206673774,0.0365427998584162,True,0.000859216810897831,0.0007117625979131473
sub-009,HI,2,100,average,,,,0.13335426401524048,0.026959921855520604,0.10639434215971988,True,0.010368870110948052,0.013563352387229019
sub-009,HI,2,100,average,,,,0.15299230675789088,0.02270521954849284,0.13028708720939805,True,0.0124180566263654,0.012983132149465441
sub-009,HI,2,100,average,,,,0.13092750795268657,0.04633115061562825,0.08459635733705831,True,0.05863660279606012,0.01436941153336952
sub-009,HI,2,100,average,,,,0.1083657427105976,0.029784194708508006,0.0785815480020896,True,0.006930245496002685,0.02616422246273891
sub-009,HI,2,100,average,,,,0.028579432871127616,0.044602238475613794,-0.016022805604486177,False,0.00971415286416479,0.04270968797486139
sub-009,HI,2,100,average,,,,0.02216758192524978,0.046778025388222705,-0.024610443462972927,False,0.0018839785934608288,0.02175739925076157
sub-009,HI,2,100,average,,,,0.020961982160307476,0.04168961256776253,-0.020727630407455056,False,0.009500995307301797,0.03203561667934457
sub-009,HI,2,100,average,,,,0.12897638846288506,0.02498539876458827,0.10399098969829679,True,0.07045142808292144,0.01109468858146723
sub-010,HI,2,100,average,,,,0.10620124766962533,0.0633717405541574,0.04282950711546793,True,0.010151101990529689,0.03174150907115269
sub-010,HI,2,100,average,,,,0.031063108486128928,0.021570629114801586,0.009492479371327342,True,0.025724590929968073,0.006619319472354325
sub-010,HI,2,100,average,,,,0.09200794988411895,0.03889246564036872,0.05311548424375023,True,0.032009082190867726,0.026237919786408385
sub-010,HI,2,100,average,,,,0.08951189628614696,0.03201273831112917,0.05749915797501779,True,0.03846719480348408,0.009487025867659489
sub-010,HI,2,100,average,,,,0.13415828704691818,0.10140317849182529,0.03275510855509289,True,0.021474893932684314,0.042326672703520175
sub-010,HI,2,100,average,,,,0.09227620682605905,0.07278261576044286,0.019493591065616198,True,0.012772743816986037,0.05646250647564254
sub-010,HI,2,100,average,,,,0.07814798423401664,0.021749309097025823,0.05639867513699082,True,0.0583502475785976,0.002983294550067836
sub-010,HI,2,100,average,,,,0.13195246880923928,0.08870787074635564,0.04324459806288364,True,0.0005583352131591224,0.04743376630783902
sub-010,HI,2,100,average,,,,0.1609971021539979,0.05522260923531919,0.10577449291867871,True,0.06186032952078229,0.030835666475041646
sub-010,HI,2,100,average,,,,0.08708583889584341,0.031282903839292366,0.055802935056551047,True,0.04979333212829369,0.01824513002258641
sub-010,HI,2,100,average,,,,0.09840771729754148,0.01392454300027289,0.08448317429726859,True,0.028376783932455615,0.0015724186937630452
sub-010,HI,2,100,average,,,,0.10544157933393561,0.08919305235903617,0.016248526974899438,True,0.004164775355957884,0.02732343310634173
sub-010,HI,2,100,average,,,,0.08648527803003925,0.01688662226677242,0.06959865576326682,True,0.017136246517369787,0.00884463219707241
sub-010,HI,2,100,average,,,,0.06873375489381076,0.04279870172560578,0.025935053168204977,True,0.031854270943862055,0.012615759213493616
sub-010,HI,2,100,average,,,,0.08605483780707594,0.08686218574225982,-0.0008073479351838747,False,0.01626507241125988,0.06734367620013978
sub-010,HI,2,100,average,,,,0.07845202153640209,0.012088008539529297,0.06636401299687279,True,0.015700096980609812,0.002260809385380833
sub-011,HI,2,100,average,,,,0.0911536563615405,0.09739871820388406,-0.006245061842343552,False,0.016176077525262025,0.03762279489669632
